-0.152	-1.08
-0.43	-0.511
-0.789	-0.0312
-0.197	-0.193
-0.466	-0.192
-0.389	-1.64
-0.82	-0.456
-0.186	-0.343
-0.329	-0.0989
-0.574	-0.833
-0.823	-1.27
-0.04	-0.523
-1.81	-1.18
-0.186	-0.326
-1.62	-0.00454
-0.00226	-0.138
-0.513	-0.144
-0.33	-0.908
-0.403	-0.316
-0.638	-1.21
-0.868	-0.773
-0.301	-0.75
-0.644	-0.762
-1.22	-0.428
-1.03	-0.123
-0.376	-0.836
-1.4	-0.199
-1.06	-0.0847
-0.074	-0.445
-1.58	-0.32
-2.02	-0.323
-0.588	-0.0923
-1.18	-0.883
-2.06	-0.964
-0.365	-1.22
-2.09	-1.97
-0.241	-0.234
-0.694	-0.00131
-0.625	-0.00617
-0.14	-0.424
-0.259	-0.205
-0.14	-0.444
-0.0301	-0.139
-0.301	-0.434
-2.18	-1.13
-0.234	-1.78
-0.583	-0.935
-0.411	-0.311
-0.0202	-1.09
-0.994	-0.338
-0.711	-1.14
-0.139	-0.34
-0.238	-0.974
-0.178	-1.55
-0.791	-0.866
-1.64	-0.701
-0.346	-0.441
-0.973	-0.737
-1.59	-0.717
-0.0995	-0.679
-0.299	-0.404
-0.489	-0.759
-0.346	-0.0945
-0.811	-0.137
-0.299	-0.0797
-0.71	-0.453
-0.577	-0.855
-0.319	-0.0109
-0.458	-0.483
-0.0792	-0.316
-0.0465	-0.354
-0.575	-0.786
-1.21	-1
-0.479	-1.13
-0.724	-1.45
-1.34	-0.679
-0.281	-0.623
-0.729	-0.309
-0.725	-0.789
-0.762	-0.199
-0.676	-1.55
-0.435	-1.02
-0.442	-0.671
-0.859	-0.373
-0.934	-0.24
-1.43	-0.34
-1.01	-0.836
-0.0441	-0.00638
-0.266	-0.929
-0.228	-0.653
-0.317	-0.626
-1.03	-0.461
-0.426	-0.154
-0.858	-0.296
-0.941	-0.0735
-0.193	-1.17
-0.836	-0.136
-1.17	-0.19
-0.565	-0.494
-0.518	-0.147
-0.153	-0.146
-0.889	-0.695
-0.281	-0.305
-1.51	-0.635
-0.149	-0.232
-1.42	-0.493
-0.047	-0.296
-0.127	-0.539
-1.29	-0.25
-0.759	-0.506
-0.567	-1.3
-0.0962	-1.83
-0.434	-0.075
-0.268	-0.00715
-0.756	-1.13
-0.462	-0.859
-0.381	-0.429
-0.118	-0.916
-0.384	-0.704
-0.647	-0.529
-0.454	-0.841
-1.76	-1.05
-0.0746	-0.253
-0.296	-0.976
-1.31	-0.64
-0.506	-0.529
-0.784	-0.459
-0.82	-0.429
-0.499	-0.741
-0.627	-0.0932
-0.918	-0.0157
-0.512	-0.0739
-1.39	-0.605
-0.0965	-0.826
-0.505	-0.674
-1.08	-0.734
-0.725	-0.484
-0.0498	-0.0643
-0.916	-0.676
-0.0893	-0.425
-0.308	-0.115
-1.97	-1.08
-0.351	-0.159
-0.212	-0.205
-0.233	-0.158
-1.99	-0.00669
-0.493	-0.214
-0.225	-1.61
-0.207	-1.01
-1.1	-0.0839
-0.264	-0.31
-0.216	-0.583
-0.246	-0.381
-0.125	-0.697
-0.404	-0.362
-0.571	-1.48
-0.179	-0.937
-1.04	-1.24
-0.841	-0.883
-1.26	-0.515
-0.88	-0.0195
-0.581	-0.291
-0.187	-0.269
-0.599	-0.0447
-0.0615	-0.972
-0.272	-0.154
-0.301	-0.671
-0.263	-0.222
-0.724	-0.578
-1.28	-0.883
-0.642	-0.58
-0.69	-0.472
-0.983	-0.372
-0.609	-0.324
-0.526	-0.394
-1.03	-0.168
-0.714	-0.96
-0.78	-0.298
-1.62	-0.802
-0.0753	-0.91
-0.912	-0.196
-0.547	-0.507
-1.5	-0.833
-0.824	-0.246
-1.19	-0.348
-1.13	-0.599
-0.878	-0.365
-0.878	-0.173
-0.0762	-0.478
-0.632	-1.03
-0.322	-0.678
-1.15	-2.05
-0.848	-0.362
-0.354	-0.278
-0.235	-0.98
-0.102	-0.116
-0.417	-0.445
-0.392	-0.726
-0.707	-0.962
-0.706	-0.437
-0.697	-0.569
-0.392	-0.701
-0.177	-0.387
-0.151	-0.922
-0.97	-0.316
-0.163	-0.0723
-1.26	-0.526
-0.0715	-0.0661
-0.288	-0.596
-0.531	-0.533
-1.13	-0.477
-0.0623	-2.13
-1.27	-1.17
-1.08	-0.0959
-1.04	-0.43
-0.119	-0.547
-0.382	-0.0087
-0.226	-1.06
-0.084	-0.534
-0.868	-1.09
-0.345	-0.949
-0.284	-0.516
-0.251	-0.372
-0.161	-1.45
-1.84	-0.821
-0.00874	-0.436
-1.32	-1.86
-0.136	-0.294
-0.266	-0.0476
-0.0344	-0.216
-0.429	-0.272
-0.167	-1.12
-0.0825	-0.485
-0.884	-0.636
-0.705	-0.223
-0.215	-0.0862
-0.0527	-0.776
-1.3	-0.295
-0.947	-1.41
-0.104	-1.29
-0.367	-0.458
-0.248	-0.58
-0.642	-1.33
-0.0537	-0.367
-0.148	-0.195
-0.143	-0.504
-0.409	-0.135
-0.0123	-0.108
-0.379	-0.35
-1.33	-0.0773
-0.825	-0.378
-0.0235	-0.96
-0.305	-0.281
-0.194	-0.123
-0.341	-0.374
-0.208	-1.28
-0.182	-0.436
-0.756	-0.381
-0.548	-0.0215
-1.02	-0.313
-0.161	-0.578
-0.6	-1.15
-0.29	-0.107
-0.14	-1.34
-0.389	-0.487
-0.282	-0.245
-0.531	-0.921
-0.735	-0.367
-0.359	-0.242
-0.57	-0.0588
-0.0933	-0.34
-0.223	-0.0775
-0.798	-0.683
-1.39	-0.718
-0.506	-0.193
-0.836	-0.729
-0.228	-1.35
-0.176	-0.292
-0.38	-0.0751
-0.374	-0.167
-0.27	-0.149
-0.0244	-0.184
-0.806	-0.0112
-0.0967	-2.56
-0.0262	-0.798
-1.25	-1.22
-0.751	-0.321
-1.4	-1.54
-0.849	-0.815
-0.378	-0.318
-0.0824	-0.721
-0.359	-0.499
-0.213	-0.512
-0.55	-0.753
-1.08	-1.09
-1.22	-0.232
-1	-0.301
-0.0236	-1.61
-0.0247	-1.54
-0.416	-0.313
-1.16	-0.488
-0.515	-0.0744
-0.169	-0.727
-0.249	-0.538
-0.399	-0.152
-0.0789	-0.168
-0.957	-0.0518
-1.52	-0.804
-0.834	-0.0417
-1.68	-0.181
-0.24	-0.0714
-0.398	-0.278
-0.429	-0.348
-0.177	-1.32
-0.708	-0.992
-0.0915	-0.469
-0.851	-0.257
-0.646	-0.455
-1.38	-0.815
-0.151	-0.602
-0.557	-0.0548
-1.37	-0.0139
-0.113	-0.474
-0.425	-1.07
-0.685	-0.146
-0.824	-0.29
-0.644	-0.484
-1.03	-1.79
-0.778	-0.872
-0.433	-0.101
-0.255	-0.614
-0.519	-0.441
-0.242	-0.0759
-0.345	-1.6
-0.0819	-0.329
-0.301	-0.621
-0.174	-0.516
-0.211	-1.61
-0.00912	-0.468
-0.0228	-0.42
-0.836	-0.0475
-0.963	-0.108
-0.134	-0.527
-0.179	-1.06
-0.512	-0.0978
-1.52	-0.318
-0.473	-0.485
-0.455	-0.41
-0.494	-0.194
-0.812	-1.48
-0.588	-1.59
-0.268	-0.318
-0.442	-0.774
-0.227	-1.59
-0.566	-0.764
-0.323	-1.45
-0.857	-0.382
-0.962	-0.453
-0.567	-0.708
-1.39	-0.785
-0.171	-0.595
-0.907	-0.305
-0.608	-0.65
-0.239	-0.103
-0.707	-0.421
-0.341	-1.09
-0.482	-0.251
-0.665	-0.128
-0.626	-0.129
-0.657	-1.65
-0.0814	-0.0947
-0.102	-0.721
-0.75	-0.532
-0.123	-0.503
-0.179	0.439
-0.174	0.844
-0.375	0.0513
-0.87	0.785
-0.558	0.385
-0.613	0.032
-0.823	0.686
-0.685	0.317
-0.327	0.0242
-0.105	0.0486
-0.0494	0.0326
-0.0437	0.211
-0.581	1.22
-0.437	0.811
-0.429	0.523
-1.18	1.77
-0.318	0.708
-0.81	0.734
-0.423	0.805
-0.233	1.7
-0.816	0.274
-0.0963	0.0566
-0.165	0.399
-0.889	0.354
-0.542	1.02
-0.606	0.485
-0.486	1.26
-0.16	0.779
-0.33	0.0911
-0.263	0.331
-0.5	0.199
-0.512	0.258
-0.383	0.368
-0.0084	0.0392
-0.194	0.503
-0.249	0.362
-1.09	0.808
-0.758	0.0155
-0.654	0.252
-0.564	1.25
-0.396	1.16
-0.12	0.32
-0.503	0.781
-0.768	0.136
-1.21	0.968
-0.86	0.936
-0.191	0.0865
-1.46	0.261
-0.298	0.377
-0.988	0.352
-0.729	0.0507
-0.255	0.649
-0.159	0.342
-0.59	0.0559
-0.0239	0.664
-0.137	0.626
-0.0117	0.934
-1.25	1.3
-0.278	0.0261
-1.09	0.0215
-0.0766	0.788
-1.43	0.832
-0.361	0.0394
-0.139	0.356
-0.251	0.825
-0.307	0.56
-0.293	0.507
-1.16	0.992
-0.338	1.37
-0.569	1.08
-0.825	0.676
-0.204	0.115
-0.00839	0.472
-0.491	1.22
-1.27	0.465
-1.43	0.965
-0.0188	0.809
-0.0526	0.622
-1.14	0.035
-0.197	0.344
-0.0339	0.00118
-1.39	0.343
-0.371	0.486
-0.335	0.296
-0.572	0.889
-0.681	0.134
-0.481	0.179
-0.352	0.813
-0.114	0.167
-1.19	0.119
-0.887	0.593
-1.05	0.096
-0.467	0.493
-0.923	0.158
-0.312	1.25
-0.284	0.502
-1.32	0.991
-0.0429	0.309
-0.783	0.303
-0.161	0.43
-0.225	0.106
-0.827	0.566
-0.24	0.24
-1.06	1.63
-1.09	0.202
-0.132	0.149
-0.0376	0.456
-0.787	1.36
-0.368	0.323
-1.83	1.15
-0.402	1.5
-0.594	1.76
-2.18	0.273
-0.704	0.255
-0.192	0.0896
-0.429	0.509
-0.845	0.758
-1.44	0.414
-0.34	0.459
-0.112	0.224
-0.593	0.512
-0.945	0.00846
-0.733	0.778
-0.346	1.19
-1.56	0.341
-0.0983	0.541
-0.0615	0.882
-0.371	0.458
-0.559	0.418
-0.389	1.54
-1.21	0.119
-0.0763	0.281
-0.685	0.151
-0.431	1.59
-0.684	0.193
-0.573	1.37
-0.119	0.39
-0.641	0.383
-0.196	0.372
-0.0163	0.0301
-1.43	0.397
-0.00638	0.873
-0.229	0.291
-0.413	0.487
-1.52	1.67
-1.14	0.996
-0.618	0.942
-1.2	0.0791
-0.732	0.488
-0.518	0.938
-1.13	1.69
-0.533	0.411
-0.0324	0.105
-0.0368	1.1
-0.456	0.293
-1.4	1.47
-0.185	0.966
-0.74	0.076
-0.0439	0.518
-0.0668	0.0918
-1.49	0.815
-1.23	0.159
-2.09	0.0136
-0.75	0.81
-0.583	0.00339
-0.565	0.0317
-1.35	0.827
-0.779	0.0424
-0.327	1.16
-0.316	0.484
-0.319	1.05
-1.88	0.348
-0.957	0.537
-0.244	0.0342
-0.709	0.235
-0.643	0.0489
-0.056	0.715
-0.826	0.291
-0.0409	0.8
-0.309	0.943
-0.849	0.397
-0.463	0.932
-0.0279	0.0422
-0.902	1.4
-0.182	1.36
-0.708	1.11
-0.517	0.661
-0.494	0.599
-0.0696	0.806
-2	0.628
-0.343	0.065
-1.05	0.0792
-0.297	0.0964
-1.11	0.353
-0.0989	0.0128
-0.811	0.104
-0.225	0.381
-0.337	0.785
-0.0174	0.546
-0.313	0.0304
-1.12	0.334
-0.512	0.403
-0.263	0.579
-0.857	1.24
-0.577	0.404
-0.527	0.936
-1.06	0.11
-0.0487	0.747
-0.453	0.669
-1.28	0.451
-0.18	1.36
-0.274	1.06
-0.0421	0.0102
-1.54	0.383
-0.248	1.09
-0.789	0.466
-0.816	0.296
-0.3	0.0103
-0.687	0.196
-0.586	0.232
-0.0589	1.06
-0.358	0.264
-0.157	0.622
-1.09	0.455
-0.171	1.06
-0.389	0.919
-0.61	1.05
-0.973	0.0503
-0.502	0.406
-0.0207	0.628
-0.802	0.653
-0.865	0.53
-0.638	0.152
-1.42	0.855
-0.141	1.36
-0.984	0.469
-0.24	0.371
-0.166	0.0512
-0.72	0.375
-0.127	0.819
-0.0429	0.375
-0.266	0.00395
-0.756	0.263
-1.29	0.463
-0.184	1.14
-0.0403	1.21
-0.461	0.304
-0.368	1.49
-0.308	0.526
-0.879	0.325
-0.645	0.446
-0.943	0.162
-0.786	0.404
-0.472	0.684
-0.904	0.304
-0.791	0.262
-0.873	0.698
-0.985	0.651
-1.5	0.194
-0.697	0.598
-0.337	0.746
-0.0551	0.0953
-0.618	1.29
-0.163	1.03
-0.649	1.56
-2.16	0.103
-0.246	0.0405
-0.691	0.433
-1.37	1
-1.13	1.76
-0.42	0.306
-0.985	0.223
-0.717	1.02
-0.63	0.592
-1.56	0.102
-0.121	0.493
-0.916	0.554
-0.363	0.0927
-0.426	0.494
-0.571	1.72
-0.974	0.246
-0.79	0.318
-0.119	1.29
-0.321	0.0548
-0.386	0.438
-0.593	0.28
-0.783	0.0861
-0.232	0.41
-1.79	1.14
-0.0735	0.0497
-0.245	0.334
-1.66	0.605
-0.0164	1.43
-1.46	0.226
-0.107	0.438
-0.104	0.427
-0.186	0.574
-0.77	0.815
-0.836	0.56
-0.698	0.816
-0.0345	0.526
-1.24	0.809
-0.553	0.331
-0.724	0.806
-0.0997	0.455
-0.0838	0.191
-0.612	0.399
-0.635	1.64
-0.5	0.292
-0.0793	0.997
-1.29	0.788
-0.000934	0.141
-0.281	1.27
-0.116	0.836
-0.839	0.429
-0.0759	0.583
-0.261	0.332
-0.358	1.18
-1.21	0.456
-0.915	1.28
-0.148	0.952
-0.338	1.18
-0.25	0.377
-0.199	0.182
-0.22	0.418
-0.623	0.448
-0.218	0.31
-0.113	0.671
-0.997	0.435
-1.69	0.338
-0.165	0.669
-0.344	0.849
-1.17	0.544
-0.926	0.0368
-0.125	0.77
-1.43	0.547
-0.687	0.184
-0.615	0.57
-0.311	0.671
-1.22	0.0138
-0.604	0.457
-0.367	1.19
-0.326	0.269
-0.807	0.0641
-0.279	0.458
-0.404	0.0799
-0.466	0.781
-1.33	0.404
-0.912	0.323
-1.74	0.272
-0.197	0.63
-0.733	0.184
-0.425	1.66
-0.0969	0.46
-0.463	0.89
-0.329	0.41
-0.747	1.27
-1.01	1.14
-1.44	0.363
-0.183	1.1
-0.281	0.613
-1.08	0.131
-0.256	1.13
-0.0788	0.91
-0.743	0.26
-0.668	1.5
-0.499	0.944
-1.08	0.284
-1.07	1.76
-0.254	1.07
-0.0638	0.824
-0.0225	0.216
-0.94	0.164
-0.617	1.56
-0.0361	0.441
-0.763	0.736
-0.767	0.356
-0.678	0.773
-0.431	0.00859
-0.872	0.569
-0.236	0.0535
-1.75	0.0581
-1.14	0.181
-1.02	0.452
-1.17	0.764
-0.512	0.489
-0.951	0.234
-1.1	0.203
-1.57	0.112
-0.704	0.0157
-0.697	0.299
-0.125	0.52
-0.288	2.4
-0.0191	1.75
-0.129	0.163
-1.16	2.03
-1.15	0.308
-0.0735	1.04
-0.094	0.79
-0.548	0.0814
-0.529	0.623
-0.373	0.238
-0.522	0.498
-1.32	0.387
-0.803	0.104
-0.169	0.872
-0.176	0.142
-0.537	0.642
-0.528	1.04
-0.529	0.951
-1.27	0.673
-0.963	0.32
-2.18	0.156
-0.342	0.0581
-0.12	0.00689
-0.431	0.563
-0.531	0.379
-0.46	0.415
-0.114	0.802
-1.78	1.2
-0.497	0.167
-0.596	0.28
-0.743	0.463
-0.674	0.0734
-1.91	0.126
-0.578	0.255
-0.953	0.341
-0.0307	0.82
-0.665	0.74
-0.707	0.393
-1.51	0.378
-0.776	0.471
-0.223	0.653
-0.397	0.754
-0.313	0.503
-0.839	0.597
-0.399	0.312
-0.285	0.195
-0.885	1.34
-1.2	0.409
-0.814	0.438
-1.09	1.92
-0.324	0.0708
-0.758	0.041
-0.98	1.18
-0.349	0.232
-0.371	0.372
-0.261	0.0873
-0.76	0.517
-0.211	0.283
-0.662	0.233
-1.16	0.911
-0.634	0.369
-0.216	1.25
-0.894	0.255
-0.171	1.49
-0.45	0.427
-1.87	0.772
-0.734	1.03
-0.0918	0.686
-0.0184	1.47
-0.777	0.669
-0.404	0.0247
-0.728	0.396
-0.0014	1.47
-1.13	1.43
-0.315	0.607
-0.212	1.49
-0.53	0.176
-0.097	0.689
-0.428	0.793
-0.908	1.08
-1.26	0.441
-0.182	0.0738
-0.938	1.58
-0.342	0.91
-0.239	0.253
-0.402	0.762
-0.586	0.676
-0.342	1.05
-0.0875	0.261
-1.33	0.812
-0.713	0.256
-0.0902	0.266
-1.49	0.797
-0.144	0.735
-0.305	0.737
-0.706	0.121
-0.25	1.27
-0.269	0.513
-0.469	1.52
-0.913	0.198
-0.957	0.0348
-0.0361	0.43
-0.611	1.93
-0.527	0.251
-0.124	1.49
-0.262	0.249
-1.54	0.253
-0.313	0.357
-0.319	0.606
-1.47	0.529
-0.00751	0.86
-0.165	0.884
-0.193	1.16
-0.603	0.0437
-1.77	0.0226
-0.469	0.136
